transaction_id,timestamp,merchant_id,cardholder_id,amount,currency,status,merchant_category,country,channel,is_chargeback
13e0ec30-b8cc-4279-bd29-c4da5de413d9,2026-03-12T01:23:45+00:00,M0027,C00247,9.54,USD,declined,utilities,IN,online,0
89d832f2-157d-49a5-bc70-2d6a8a812954,2026-03-30T06:52:45+00:00,M0044,C00271,41.42,USD,approved,electronics,SG,pos,0
bdc9d3dd-4ac3-4462-b6ba-e8eb7546c489,2026-01-24T14:55:45+00:00,M0049,C00278,33.52,USD,declined,travel,CA,wallet,0
4bc9b0d8-ae40-49ec-881c-21125f1981b4,2026-02-10T23:11:45+00:00,M0050,C00016,31.28,USD,approved,utilities,CA,pos,0
308f6934-7b9d-480e-b866-bb98fcdb637b,2026-02-03T01:07:45+00:00,M0049,C00201,73.02,USD,declined,fuel,US,online,0
b96df006-ce30-49b4-b122-8063af619c5b,2026-03-30T13:38:45+00:00,M0008,C00042,5.52,USD,approved,health,CA,wallet,0
df5352f4-ef62-4e86-80c4-56e9ca9f5b2f,2026-03-29T15:27:45+00:00,M0022,C00034,15.47,USD,approved,fuel,SG,online,0
50f9addc-c8ff-47ec-a8aa-e4f7cc110cc8,2026-03-13T16:34:45+00:00,M0040,C00165,15.49,USD,approved,grocery,IN,pos,0
ef5a0bc1-203a-4276-b71e-b95a041f4880,2026-01-29T19:26:45+00:00,M0050,C00227,53.28,USD,approved,health,IN,wallet,0
95075a3c-8cd0-46e2-a044-6a812a657514,2026-01-18T06:14:45+00:00,M0010,C00009,14.82,USD,approved,fuel,IN,pos,0
1cd953ed-3e96-4312-80db-eb37dc1ebb10,2026-02-08T07:18:45+00:00,M0039,C00072,52.8,USD,approved,health,IN,pos,0
2136480c-6888-43bc-803b-699446856683,2026-01-25T12:25:45+00:00,M0043,C00048,45.78,USD,approved,health,IN,wallet,0
ed30714d-5203-4cea-b5f1-a8e36fa1b916,2026-03-29T20:48:45+00:00,M0041,C00083,9.89,USD,approved,dining,SG,online,0
fbc1b65f-7255-4633-a389-a8e96238659d,2026-03-25T11:21:45+00:00,M0050,C00274,20.61,USD,approved,electronics,US,online,0
ff60caf7-e37e-4b34-abd7-2b2e745aafba,2026-02-01T03:05:45+00:00,M0013,C00161,76.39,USD,approved,electronics,CA,online,0
885291ee-dd00-4308-8c2d-d5db643a5779,2026-04-07T01:00:45+00:00,M0023,C00041,16.66,USD,approved,fuel,US,online,0
d9d5a5fa-1a10-4c12-b469-6ab48b56420e,2026-03-16T09:33:45+00:00,M0011,C00058,131.2,USD,declined,travel,IN,online,0
e7c946e1-2041-4295-be93-2cb15ca34960,2026-04-12T20:12:45+00:00,M0033,C00294,45.76,USD,approved,electronics,IN,online,0
3bd2245d-7e56-451d-b886-1fa6b6e634fc,2026-02-02T13:08:45+00:00,M0013,C00158,92.0,USD,approved,electronics,SG,online,0
f71c1849-204b-4a59-b5f6-49e47b262b59,2026-04-11T04:13:45+00:00,M0047,C00203,20.14,USD,declined,electronics,SG,online,0
954f774c-2d38-4943-99f9-7a3a48c37468,2026-02-21T22:14:45+00:00,M0007,C00105,35.15,USD,approved,health,GB,online,0
db993e87-1a81-4f4e-8c85-8a7813cb5b41,2026-02-25T11:58:45+00:00,M0026,C00256,18.81,USD,approved,health,SG,online,0
19c5a775-397d-4f1a-a2c8-3acacefe29c9,2026-01-20T12:35:45+00:00,M0012,C00252,18.52,USD,declined,utilities,SG,wallet,0
e88713a8-8dce-4378-9da1-a064ab3ff689,2026-01-22T23:55:45+00:00,M0012,C00215,47.74,USD,approved,travel,SG,wallet,0
67e999fa-8692-428c-a817-f450b2783982,2026-03-21T13:00:45+00:00,M0022,C00225,44.38,USD,approved,travel,IN,online,0
da4852e0-7178-42e3-9c5d-78aa2b8f6e63,2026-02-04T19:16:45+00:00,M0035,C00164,88.33,USD,approved,fuel,US,pos,0
854f8156-a33a-43c6-9d3d-6a776a9cc5e2,2026-03-06T18:50:45+00:00,M0015,C00279,52.21,USD,approved,health,IN,pos,0
c357d871-9fac-4614-9f07-5321410f53e6,2026-04-08T01:39:45+00:00,M0044,C00207,11.56,USD,approved,utilities,IN,online,0
716d9b58-48fc-4f8e-b9d6-f0bd229e9972,2026-03-01T20:33:45+00:00,M0026,C00187,69.16,USD,approved,utilities,US,pos,0
bcbffec9-48f9-4bc1-b10e-8dcbe0c4290c,2026-01-26T18:07:45+00:00,M0035,C00179,16.47,USD,declined,electronics,CA,online,0
3563e04a-059b-4b65-9275-96ffab0b200c,2026-03-16T11:06:45+00:00,M0026,C00277,25.31,USD,approved,fuel,US,wallet,0
84968826-7836-493f-b1a0-8c1ad1b27aba,2026-02-19T12:57:45+00:00,M0017,C00090,39.45,USD,approved,grocery,SG,online,0
060962f2-5530-4e67-b116-aad3e660a49f,2026-03-06T08:53:45+00:00,M0021,C00021,133.88,USD,approved,dining,SG,wallet,0
13e68dda-1eff-4d60-9512-bab1da6c682c,2026-03-16T17:55:45+00:00,M0050,C00148,292.06,USD,approved,utilities,SG,online,0
8254ae9c-d54b-4bff-a5b7-ce0c0db79452,2026-01-25T05:31:45+00:00,M0011,C00018,50.64,USD,approved,dining,CA,wallet,0
b6e00ae5-7ecd-4937-bafb-5b4e8b482e4d,2026-02-22T02:35:45+00:00,M0035,C00260,29.13,USD,approved,electronics,CA,pos,0
98a71d4a-e0c7-41c1-bbae-8e071ca5573f,2026-02-13T10:07:45+00:00,M0039,C00034,48.14,USD,approved,health,US,pos,0
de07d098-dd8e-457b-966b-55e5b70c6e0f,2026-02-23T19:28:45+00:00,M0023,C00019,61.64,USD,approved,health,IN,online,0
9248307a-379b-45e5-b200-2cb052c47f23,2026-04-07T18:06:45+00:00,M0023,C00200,26.46,USD,approved,fuel,CA,wallet,0
08f426c8-2178-4f6f-ace3-55344741e63c,2026-04-12T03:58:45+00:00,M0050,C00141,116.36,USD,approved,fuel,US,wallet,1
3154f213-1bee-49aa-b420-907a4ab1c3a7,2026-03-20T03:56:45+00:00,M0005,C00273,38.9,USD,approved,fuel,IN,wallet,0
81210fed-16fe-4f99-8627-d96782e64423,2026-04-01T16:33:45+00:00,M0010,C00079,46.92,USD,approved,utilities,CA,pos,0
3558d4f4-40c6-418b-bff5-cdb223c35a6c,2026-03-07T04:24:45+00:00,M0034,C00273,52.78,USD,approved,electronics,SG,online,0
a27755d4-fed3-4c18-b304-6bf695c9cfdb,2026-03-13T06:13:45+00:00,M0026,C00027,44.48,USD,approved,health,GB,online,0
f224a1f3-6b97-4206-82ca-774355734882,2026-04-05T02:54:45+00:00,M0043,C00170,59.58,USD,approved,health,IN,wallet,0
26720962-2735-4933-b681-906e777725f2,2026-01-16T11:17:45+00:00,M0003,C00091,21.5,USD,approved,utilities,GB,pos,0
a7a35300-788a-4c57-94ce-f0e68e44eeda,2026-02-05T13:08:45+00:00,M0018,C00202,22.4,USD,approved,travel,CA,pos,0
b248c031-9f71-478d-bd0a-953cca701058,2026-02-09T10:58:45+00:00,M0040,C00273,15.33,USD,approved,health,SG,pos,0
09669b31-2d57-4b91-9331-ce97363ae38f,2026-03-30T06:12:45+00:00,M0026,C00294,45.04,USD,approved,grocery,GB,pos,0
c1a95e91-fe8f-4779-a860-268513f9c5cc,2026-02-06T09:56:45+00:00,M0011,C00273,57.13,USD,declined,utilities,GB,wallet,0
ad099126-fa15-40aa-9b60-f746f3e007a0,2026-01-29T20:59:45+00:00,M0031,C00295,45.62,USD,approved,travel,IN,wallet,0
027cf735-a189-49cf-894a-6c7259ce5567,2026-04-02T17:16:45+00:00,M0015,C00190,106.93,USD,approved,grocery,CA,wallet,0
a9de3543-d643-4a56-be0c-4ffdd152ca79,2026-03-05T15:33:45+00:00,M0007,C00251,32.99,USD,approved,dining,GB,pos,0
be9f6c34-77dd-4c9d-96f5-0c063ecf788b,2026-02-12T04:58:45+00:00,M0036,C00148,52.88,USD,declined,utilities,GB,online,0
98734fd1-ce9e-4102-aa98-49e0310f6d26,2026-01-31T08:30:45+00:00,M0001,C00263,15.42,USD,approved,utilities,SG,online,0
e9619837-a315-4275-a242-257d30e2accb,2026-04-06T20:46:45+00:00,M0008,C00268,25.26,USD,approved,utilities,GB,wallet,0
df961b32-a296-485f-aaa2-233d991c456f,2026-02-07T04:17:45+00:00,M0016,C00202,53.89,USD,approved,electronics,US,pos,0
358c5731-e8a6-4554-8daf-eca30623b800,2026-02-23T23:26:45+00:00,M0019,C00111,60.0,USD,declined,health,CA,pos,0
55a808ba-8f57-462a-a8a8-4744141bde43,2026-04-04T08:04:45+00:00,M0040,C00269,26.96,USD,approved,grocery,CA,pos,0
2674c9a8-18c5-450b-874d-b1501527a10a,2026-04-01T04:37:45+00:00,M0029,C00077,31.5,USD,approved,health,US,pos,1
60a8052d-47a0-4e44-9bf5-1e3ee77a851f,2026-03-26T19:30:45+00:00,M0050,C00197,11.44,USD,declined,dining,SG,online,0
95ac9161-d1ad-4392-a32d-7a260a66586a,2026-03-08T13:01:45+00:00,M0045,C00068,25.79,USD,approved,utilities,IN,online,0
a44a299d-6f51-442e-9d11-0dfbb44d9158,2026-02-15T12:57:45+00:00,M0018,C00179,61.76,USD,approved,fuel,CA,online,0
06553d47-1245-4695-8836-87881bd71963,2026-03-05T10:02:45+00:00,M0022,C00030,49.53,USD,approved,electronics,SG,wallet,0
65b22999-47f7-43cd-8f37-b04468a39a9f,2026-03-26T19:09:45+00:00,M0027,C00086,47.01,USD,approved,travel,IN,wallet,0
027f83e5-ced6-4a95-ab64-d999039dbabe,2026-03-01T02:56:45+00:00,M0022,C00278,34.29,USD,approved,health,GB,wallet,0
331805e7-d8f9-44e7-af7c-59e1db8177c0,2026-02-21T02:09:45+00:00,M0038,C00148,33.28,USD,approved,travel,SG,online,0
3ab66aac-65d6-4fa1-9b9e-6e7958687e8d,2026-04-10T21:09:45+00:00,M0020,C00220,20.86,USD,approved,electronics,US,online,0
54e5ad93-aa7c-48ff-a60b-79d21a0ee295,2026-04-04T00:11:45+00:00,M0001,C00118,54.01,USD,declined,dining,CA,online,0
6754e0c8-4cf4-428a-8fb9-19c6cd9c0f98,2026-01-25T14:49:45+00:00,M0016,C00060,44.46,USD,approved,utilities,GB,pos,0
526c3097-6bff-4009-876e-d107eafcd452,2026-02-01T15:30:45+00:00,M0005,C00105,46.73,USD,declined,health,IN,wallet,0
96d38024-6730-43f0-9f73-11226d03b4e4,2026-01-30T06:16:45+00:00,M0048,C00267,43.72,USD,approved,dining,SG,pos,0
b0b7a7d5-d1ea-4ab8-b9f4-5b62ae530265,2026-03-08T01:27:45+00:00,M0025,C00114,16.49,USD,approved,fuel,IN,wallet,0
66758fd3-0fce-455c-9f2a-8f67041bd3a5,2026-03-20T03:50:45+00:00,M0029,C00004,27.22,USD,approved,travel,GB,wallet,0
ac47a8d0-5520-4bf0-9b3f-93fcc0db8689,2026-03-18T17:35:45+00:00,M0048,C00036,34.22,USD,declined,dining,CA,online,0
a157988e-c996-482f-84f1-bfd30d6d3046,2026-03-04T03:21:45+00:00,M0046,C00033,16.31,USD,approved,travel,CA,wallet,0
d230f2c5-69ca-46bf-b392-448486d0b07b,2026-04-03T15:50:45+00:00,M0010,C00048,69.54,USD,approved,grocery,IN,wallet,1
acc97ba3-696a-494e-829c-4275651f3831,2026-04-04T06:43:45+00:00,M0001,C00082,51.0,USD,declined,travel,SG,pos,0
4e2aae96-ba98-4c88-bba0-eb8d922e6544,2026-01-15T21:17:45+00:00,M0023,C00045,53.44,USD,approved,health,IN,online,0
9f0bd4d5-30aa-4ef7-adef-12ba2bc48dd8,2026-04-05T14:07:45+00:00,M0012,C00186,12.73,USD,approved,dining,GB,pos,0
bede6d34-8d70-40c5-9859-49f86bbf6b8e,2026-02-17T04:06:45+00:00,M0009,C00073,77.35,USD,approved,dining,US,wallet,0
3174fe89-ba93-4fef-8908-e659573fa7d8,2026-04-01T11:52:45+00:00,M0050,C00284,39.76,USD,approved,travel,US,pos,0
c30a6982-292c-4bac-b4d8-ae543d5f42c8,2026-03-04T16:29:45+00:00,M0004,C00241,25.57,USD,approved,travel,US,pos,0
b352cac7-7c35-4e84-b86c-54e0557b62aa,2026-02-02T06:11:45+00:00,M0044,C00290,36.61,USD,approved,health,SG,online,0
8831e617-4dfc-46fe-8744-f8f4b9b86942,2026-02-12T08:08:45+00:00,M0002,C00110,9.55,USD,approved,health,IN,online,0
b4e459b1-90ea-4d4d-875d-54175e1898fe,2026-03-21T09:12:45+00:00,M0007,C00039,44.08,USD,approved,health,GB,online,0
1d7d9548-4980-47fe-b952-25c94606518e,2026-03-04T19:17:45+00:00,M0036,C00187,16.11,USD,approved,health,CA,wallet,0
ff34a311-0de5-409e-a600-740053416f84,2026-02-01T04:14:45+00:00,M0035,C00063,12.85,USD,approved,fuel,IN,wallet,0
b32a5a5b-7e87-4d5f-900e-c30fa0aa18ed,2026-04-04T00:13:45+00:00,M0048,C00127,24.03,USD,approved,grocery,SG,pos,1
da98b308-e4c2-4576-852b-f168527554c8,2026-04-02T10:56:45+00:00,M0017,C00060,72.16,USD,approved,travel,IN,wallet,0
7186d877-68ad-4c7d-9386-e3d7415dbd17,2026-02-22T14:55:45+00:00,M0038,C00083,20.5,USD,declined,grocery,GB,online,0
387ab36e-6265-41d3-8847-7a717487bf5a,2026-04-05T16:47:45+00:00,M0043,C00058,29.78,USD,approved,travel,IN,wallet,0
2718fbeb-c68c-4377-b0ad-7157bad7d334,2026-01-26T06:26:45+00:00,M0021,C00125,20.24,USD,approved,travel,CA,online,0
e1480f17-d2e3-49f4-abc0-e9021f61e201,2026-03-23T04:46:45+00:00,M0044,C00028,63.59,USD,approved,dining,CA,online,0
a7ff3c0f-4fee-466d-b15d-e0836c7a4491,2026-04-04T02:07:45+00:00,M0003,C00239,117.84,USD,declined,dining,SG,wallet,0
f7d8491e-8722-4181-b079-4afc49506b25,2026-02-22T14:00:45+00:00,M0037,C00191,20.9,USD,approved,health,SG,pos,0
0f3f4a9f-e73e-48e2-a3a7-75df301803d0,2026-02-04T05:39:45+00:00,M0012,C00021,24.47,USD,approved,travel,US,pos,0
54ff2f1e-3371-4431-9702-4ae6ab90c04e,2026-02-04T04:32:45+00:00,M0020,C00294,29.54,USD,approved,electronics,US,pos,0
c757e3b8-f523-43e3-b07c-f7639d7d80e7,2026-02-14T06:09:45+00:00,M0005,C00293,48.36,USD,approved,utilities,US,online,0
1afe17b1-1e95-4f64-8595-4c5d0c423890,2026-01-27T06:19:45+00:00,M0050,C00179,29.74,USD,approved,health,US,online,0
eae9d92c-292e-46ca-97fc-c901b02c094c,2026-01-31T18:44:45+00:00,M0020,C00099,87.45,USD,approved,grocery,SG,online,0
ff53d982-c74f-4b46-817e-4e153f306555,2026-03-07T03:51:45+00:00,M0001,C00256,73.89,USD,approved,grocery,SG,online,0
23d47ffb-8067-452f-ac62-3b8f3f21d7e3,2026-02-18T21:24:45+00:00,M0010,C00107,14.44,USD,declined,travel,US,wallet,0
e12054ce-ef6b-4c29-b2c8-d5b5898f0c1d,2026-04-11T01:46:45+00:00,M0045,C00028,47.69,USD,approved,grocery,SG,wallet,0
04d342d9-d2af-427c-8389-d4f32dbc0fcb,2026-01-21T19:18:45+00:00,M0044,C00093,95.99,USD,approved,grocery,US,wallet,0
7fe89571-b2e4-4ad6-ad7b-be268e162dd1,2026-01-16T14:05:45+00:00,M0047,C00271,33.06,USD,approved,utilities,IN,online,0
bdaecf9d-2096-44c9-9dee-97ea6e18a5cc,2026-04-07T22:06:45+00:00,M0013,C00293,16.87,USD,approved,travel,IN,pos,0
29bf9715-2078-49c8-b85a-145164220bd5,2026-02-01T15:37:45+00:00,M0022,C00155,16.95,USD,approved,utilities,SG,online,0
9dedb9f7-9341-4f0b-8be1-b1499de120d7,2026-03-24T06:08:45+00:00,M0010,C00012,42.13,USD,approved,utilities,SG,wallet,0
86ffe8b4-e731-46f3-92d6-3bcf445e77e5,2026-03-11T14:27:45+00:00,M0026,C00296,32.01,USD,approved,health,GB,online,0
74e64baa-d679-4ab4-8c06-62a124646868,2026-03-08T23:03:45+00:00,M0010,C00100,33.88,USD,approved,health,GB,pos,0
8512a7b3-3524-40e8-ad6a-4abff5498a83,2026-02-17T07:34:45+00:00,M0047,C00001,29.16,USD,approved,utilities,CA,wallet,1
e690adf6-fa24-469e-ac3d-cb49ae10e6d3,2026-03-06T11:04:45+00:00,M0043,C00255,95.54,USD,approved,utilities,US,online,0
2d8a9b0c-ad6d-47ad-a93e-6bf211b45b8e,2026-04-11T20:55:45+00:00,M0015,C00184,21.56,USD,approved,dining,GB,wallet,0
7e892508-e3c3-4a77-9459-ba4fd90d91a3,2026-02-17T22:35:45+00:00,M0024,C00014,21.12,USD,approved,electronics,US,wallet,0
a7e0eedd-2875-41b3-b258-65be7e82b07a,2026-01-27T21:31:45+00:00,M0050,C00217,108.97,USD,declined,grocery,GB,wallet,0
ccaca562-7dd7-4ed5-b2cb-3c1cda630ce3,2026-02-26T07:26:45+00:00,M0011,C00032,15.24,USD,approved,fuel,US,pos,0
36799453-c579-4cba-9b7e-569afa6a5274,2026-04-02T03:21:45+00:00,M0028,C00145,10.35,USD,approved,dining,US,pos,0
6ec752f0-8e76-49ef-ae86-fed4c810fe54,2026-02-06T10:39:45+00:00,M0021,C00004,18.54,USD,approved,travel,GB,online,0
6bb76b52-1cb1-49ab-93e5-cc81881a181b,2026-01-19T00:29:45+00:00,M0016,C00208,20.82,USD,approved,fuel,SG,wallet,0
42bed7c5-7a57-4582-a720-93c790a87cd7,2026-02-16T05:30:45+00:00,M0029,C00190,9.75,USD,approved,fuel,SG,wallet,0
ef621637-31e2-41ff-ac4c-16e069c791e1,2026-02-14T08:39:45+00:00,M0050,C00127,30.28,USD,approved,electronics,IN,online,0
f26db852-0777-4733-ab4b-4e8ca24d35a9,2026-03-30T20:19:45+00:00,M0009,C00023,506.49,USD,approved,dining,US,online,0
07f4cc92-2173-44e9-8b6a-3efee9ae80d6,2026-01-24T20:16:45+00:00,M0033,C00212,13.46,USD,declined,dining,CA,online,1
585456da-bbc5-4073-8420-67282159ea59,2026-02-18T23:12:45+00:00,M0029,C00217,19.98,USD,approved,dining,US,wallet,0
c8927a4a-3324-47d3-a480-9d25d559cd6d,2026-03-01T17:26:45+00:00,M0001,C00055,37.48,USD,declined,travel,SG,online,0
02fba5f2-3c14-4828-b277-f5a3bcd2b234,2026-01-23T12:41:45+00:00,M0047,C00101,44.24,USD,approved,dining,US,pos,0
77cd175c-7c29-4951-b36b-d260e0d43fed,2026-01-22T22:27:45+00:00,M0029,C00041,27.38,USD,approved,grocery,GB,pos,0
a7875ad0-6cf2-4696-8fa1-8a6af71c97d2,2026-04-10T12:09:45+00:00,M0034,C00090,94.54,USD,approved,grocery,CA,online,0
52eec0e3-e3d3-4398-b7a6-7e6c2426adf7,2026-03-06T02:54:45+00:00,M0002,C00182,79.32,USD,approved,fuel,IN,wallet,0
a000087e-f3ca-470b-b8dc-2472e396dd33,2026-03-08T22:41:45+00:00,M0028,C00003,76.17,USD,approved,electronics,CA,wallet,1
164cd74c-b5eb-4772-a8fb-d2ee6c2c38e6,2026-01-31T22:04:45+00:00,M0050,C00226,67.33,USD,approved,electronics,IN,pos,0
ee6a999b-b03f-4fab-bd9f-c1ce235cc37b,2026-03-29T14:39:45+00:00,M0028,C00124,11.0,USD,approved,utilities,CA,wallet,0
23c21675-969b-4a04-9021-3fb0fb8f5708,2026-01-15T09:49:45+00:00,M0031,C00218,63.32,USD,declined,grocery,GB,pos,0
80ca8b87-d5e5-4002-8975-1d94ada75e82,2026-03-08T07:44:45+00:00,M0041,C00229,52.4,USD,declined,dining,IN,wallet,0
0e8ba4ff-b64f-4e7b-a827-1d5630536588,2026-01-24T23:57:45+00:00,M0030,C00135,11.3,USD,approved,dining,CA,wallet,0
c09019d0-4c33-443d-82bb-216953c6023b,2026-04-09T09:03:45+00:00,M0050,C00139,28.49,USD,approved,dining,US,pos,0
35113337-9eae-4ab6-b906-cfd18d1c2214,2026-03-15T11:00:45+00:00,M0016,C00022,40.2,USD,approved,electronics,SG,wallet,0
e32d53bf-4a4c-416c-9090-4f2beb187a27,2026-01-17T03:09:45+00:00,M0033,C00255,106.17,USD,approved,fuel,SG,wallet,0
2e978af7-c08f-47f1-a0c5-9f029b99232b,2026-03-12T20:01:45+00:00,M0032,C00225,55.0,USD,approved,health,US,pos,0
477e5618-fbb7-4cae-9d2a-793362460c7c,2026-03-09T13:36:45+00:00,M0025,C00196,18.08,USD,approved,grocery,CA,online,0
9609bcf5-4267-4625-aad2-c5e10d2c9dac,2026-02-08T18:34:45+00:00,M0032,C00128,108.5,USD,approved,travel,CA,pos,0
7127128e-109b-4a74-9d2b-18c2a06be5b1,2026-01-30T08:10:45+00:00,M0028,C00149,34.15,USD,approved,dining,SG,online,0
7fce14a8-b0bf-417f-bf88-f05306b92cbc,2026-02-23T06:49:45+00:00,M0040,C00136,27.69,USD,approved,travel,IN,wallet,0
a4c7077d-6b19-43a2-bcb0-094d11f2396d,2026-01-16T01:50:45+00:00,M0009,C00277,26.34,USD,approved,utilities,CA,online,0
48fa2366-8d3b-4716-96a7-83b752d254f3,2026-02-20T01:38:45+00:00,M0006,C00015,10.63,USD,declined,health,GB,online,0
3568b6b7-6078-411f-91cf-2b4f3d02c803,2026-04-09T13:56:45+00:00,M0035,C00293,30.67,USD,approved,dining,SG,wallet,0
edd83120-60a9-4ae5-859b-35c796ef7b89,2026-03-07T21:41:45+00:00,M0050,C00228,46.91,USD,approved,grocery,SG,wallet,0
7fe9068c-fa5b-420c-9a99-fe3a71b42026,2026-03-08T04:06:45+00:00,M0041,C00037,25.29,USD,approved,dining,IN,pos,0
33df8468-bc5c-4e7a-a660-c063cd53e417,2026-03-03T09:19:45+00:00,M0020,C00183,44.45,USD,approved,dining,SG,wallet,0
7c2fca1e-8605-45f2-8064-c9eb00f64b26,2026-03-06T15:55:45+00:00,M0015,C00006,18.08,USD,approved,dining,CA,online,0
9ab37cf8-0868-4cd6-b8ae-22667d49437e,2026-02-06T07:15:45+00:00,M0002,C00048,30.0,USD,approved,utilities,CA,online,0
55789cc2-7650-4f27-a0fb-20b88c48883e,2026-03-05T23:11:45+00:00,M0025,C00044,41.33,USD,declined,travel,SG,pos,0
a23ef692-c666-4d29-8f03-26adc90cb57b,2026-03-29T01:26:45+00:00,M0044,C00217,37.82,USD,approved,dining,SG,online,0
48d92da5-18ab-4f05-b5fb-5490d11873e2,2026-03-20T18:47:45+00:00,M0030,C00245,10.76,USD,approved,health,US,pos,0
d4e3dc89-0046-4e1d-92ac-767d4f1f8295,2026-03-08T06:42:45+00:00,M0003,C00046,24.35,USD,approved,utilities,SG,pos,0
5bb8ebcd-6f2c-4f4a-b7ae-9ac8f5728013,2026-02-14T23:01:45+00:00,M0008,C00128,107.15,USD,approved,travel,IN,pos,0
53b34188-4fe6-4a51-8696-23e77d804876,2026-04-05T00:49:45+00:00,M0044,C00194,23.46,USD,approved,electronics,US,pos,0
a24dd52b-2c74-412e-9612-e5938d683a92,2026-03-27T07:19:45+00:00,M0038,C00094,33.48,USD,approved,electronics,US,wallet,0
2c6add44-60a8-43ea-8432-2d8e1ac4faaa,2026-03-18T13:55:45+00:00,M0027,C00280,31.16,USD,approved,travel,GB,wallet,0
ba92e0e6-ab12-476b-9ff9-e19546543a03,2026-01-16T00:20:45+00:00,M0028,C00228,99.26,USD,approved,grocery,CA,wallet,0
b97a4add-ad42-4364-b8fe-557a13cc9228,2026-01-22T23:38:45+00:00,M0022,C00297,81.72,USD,approved,utilities,CA,wallet,0
afa235b2-f62e-4311-b4c0-0ef2fd84752a,2026-02-07T17:35:45+00:00,M0027,C00294,58.28,USD,approved,utilities,CA,pos,0
9c69f33c-0cf6-42c5-b872-a46b9d1e786a,2026-02-19T02:27:45+00:00,M0035,C00224,16.76,USD,approved,travel,GB,pos,0
59a8a029-61ce-42d2-ae44-c54415a8b06f,2026-01-27T10:58:45+00:00,M0031,C00295,42.58,USD,approved,grocery,IN,online,0
210fe36f-c9e5-4703-b83e-1fc68aa5be28,2026-03-30T12:07:45+00:00,M0040,C00058,49.28,USD,declined,dining,CA,pos,0
2f306d85-752a-42a2-a247-3474f9ff823f,2026-03-23T10:45:45+00:00,M0043,C00105,20.31,USD,approved,health,IN,online,0
ea24f3fd-97a8-4dc3-a235-1f47860134af,2026-02-02T02:25:45+00:00,M0015,C00096,89.85,USD,approved,travel,US,pos,0
7ea77fc6-8304-4b9e-9722-43b7b8a18816,2026-03-05T07:36:45+00:00,M0021,C00012,31.59,USD,approved,travel,GB,pos,0
e7826f17-d4a7-4ea0-940f-4e11dec96d8b,2026-02-10T04:17:45+00:00,M0049,C00220,42.26,USD,approved,electronics,US,online,0
73d48810-ba23-4a60-b2b8-d87926ca85bd,2026-02-09T00:01:45+00:00,M0045,C00033,102.56,USD,approved,fuel,IN,wallet,0
34c2fe1a-a7a5-40aa-a996-22c174142397,2026-03-24T23:41:45+00:00,M0005,C00294,66.55,USD,approved,utilities,SG,wallet,0
8358c8fe-3f62-4ffa-b939-cde2d47190c7,2026-03-04T10:39:45+00:00,M0003,C00206,321.27,USD,approved,fuel,SG,online,0
b54a2a1c-cad9-4285-90d3-80e5a253b264,2026-02-07T09:27:45+00:00,M0007,C00054,45.46,USD,declined,utilities,CA,pos,0
0fbaf191-716a-4e56-9664-812efb186b63,2026-01-30T11:52:45+00:00,M0040,C00280,34.92,USD,approved,fuel,SG,wallet,0
00c620f8-6664-4845-8128-90dd6cadcb10,2026-03-10T21:06:45+00:00,M0035,C00203,55.69,USD,approved,health,SG,wallet,0
8cf75c3f-185a-4b84-9495-9145ef9b2dee,2026-02-11T01:06:45+00:00,M0029,C00047,46.41,USD,approved,electronics,GB,wallet,0
a16e4eca-0e10-4fac-85da-e8efa50a0289,2026-04-12T18:47:45+00:00,M0017,C00070,13.92,USD,approved,health,SG,wallet,0
d6a63fba-2373-4a1f-9b80-1a96d34e90e4,2026-01-19T00:21:45+00:00,M0012,C00127,60.85,USD,approved,health,IN,wallet,0
a426ae32-7d3e-4632-b22a-3ed293204ee8,2026-02-14T15:42:45+00:00,M0003,C00032,61.63,USD,approved,travel,SG,wallet,0
9063445e-f350-4b50-8673-3d526db2dbe6,2026-03-24T21:16:45+00:00,M0049,C00128,33.15,USD,approved,fuel,CA,online,0
cf5d74a9-f224-44f2-8d8f-dcb6368611fb,2026-03-07T09:47:45+00:00,M0033,C00249,34.01,USD,approved,grocery,US,online,0
a7cb198e-ac9c-41b9-a5d3-b6c591691348,2026-03-14T09:33:45+00:00,M0039,C00272,36.88,USD,approved,dining,GB,online,0
4b81d477-eab5-485b-bcf8-0400e703dfef,2026-02-09T09:07:45+00:00,M0004,C00141,56.63,USD,approved,utilities,SG,wallet,0
b140a391-ed67-44d3-a61a-150452571814,2026-02-21T22:38:45+00:00,M0028,C00135,9.95,USD,approved,travel,US,pos,0
dfc4e7aa-d449-4cac-a25f-a0316c26bc0a,2026-02-21T05:42:45+00:00,M0021,C00276,40.42,USD,approved,grocery,SG,pos,0
de8dbca6-d3ed-40c2-b562-782099b74a60,2026-03-24T14:06:45+00:00,M0020,C00015,58.4,USD,approved,fuel,CA,online,0
e1d044e0-4712-42e2-a464-29b15b5a8a0d,2026-02-06T04:10:45+00:00,M0024,C00095,27.42,USD,approved,utilities,IN,pos,0
3ce9bddc-df1c-4fbe-bdb4-b94ef4f0fb1d,2026-02-09T00:06:45+00:00,M0045,C00178,71.87,USD,declined,travel,US,online,0
bf03910e-2fdb-41c7-b436-bdea5b035ff8,2026-04-08T12:10:45+00:00,M0045,C00090,51.87,USD,approved,travel,GB,online,0
